0.000;0.472;N
0.472;0.808;N
1.280;0.800;N
2.080;0.792;N
2.872;0.784;N
3.656;0.752;N
4.408;0.736;N
5.144;0.728;N
5.872;0.696;N
6.568;0.704;N
7.272;0.688;N
7.960;0.696;N
8.656;0.704;N
9.360;0.688;N
10.048;0.696;N
10.744;0.704;N
11.448;0.728;N
12.176;0.744;N
12.920;0.792;N
13.712;0.760;N
14.472;0.728;N
15.200;0.712;N
15.912;0.704;N
16.616;0.688;N
17.304;0.672;N
17.976;0.664;N
18.640;0.656;N
19.296;0.656;N
19.952;0.648;N
20.600;0.648;N
21.248;0.632;N
21.880;0.640;N
22.520;0.624;N
23.144;0.624;N
23.768;0.632;N
24.400;0.632;N
25.032;0.632;N
25.664;0.640;N
26.304;0.656;N
26.960;0.664;N
27.624;0.664;N
28.288;0.656;N
28.944;0.656;N
29.600;0.664;N
30.264;0.664;N
30.928;0.680;N
31.608;0.672;N
32.280;0.688;N
32.968;0.704;N
33.672;0.696;N
34.368;0.696;N
35.064;0.688;N
35.752;0.688;N
36.440;0.696;N
37.136;0.688;N
37.824;0.680;N
38.504;0.688;N
39.192;0.696;N
39.888;0.704;N
40.592;0.704;N
41.296;0.696;N
41.992;0.696;N
42.688;0.712;N
43.400;0.720;N
44.120;0.728;N
44.848;0.720;N
45.568;0.712;N
46.280;0.712;N
46.992;0.736;N
47.728;0.736;N
48.464;0.728;N
49.192;0.744;N
49.936;0.752;N
50.688;0.736;N
51.424;0.728;N
52.152;0.752;N
52.904;0.760;N
53.664;0.752;N
54.416;0.760;N
55.176;0.776;N
55.952;0.808;N
56.760;0.808;N
57.568;0.816;N
58.384;0.776;N
59.160;0.768;N
59.928;0.752;N
60.680;0.712;N
61.392;0.696;N
62.088;0.704;N
62.792;0.696;N
63.488;0.704;N
64.192;0.696;N
64.888;0.696;N
65.584;0.688;N
66.272;0.688;N
66.960;0.688;N
67.648;0.688;N
68.336;0.688;N
69.024;0.688;N
69.712;0.704;N
70.416;0.720;N
71.136;0.752;N
71.888;0.792;N
72.680;0.808;N
73.488;0.816;N
74.304;0.784;N
75.088;0.784;N
75.872;0.800;N
76.672;0.800;N
77.472;0.792;N
78.264;0.760;N
79.024;0.752;N
79.776;0.720;N
80.496;0.712;N
81.208;0.712;N
81.920;0.712;N
82.632;0.704;N
83.336;0.704;N
84.040;0.720;N
84.760;0.728;N
85.488;0.736;N
86.224;0.736;N
86.960;0.744;N
87.704;0.744;N
88.448;0.752;N
89.200;0.744;N
89.944;0.720;N
90.664;0.712;N
91.376;0.696;N
92.072;0.696;N
92.768;0.696;N
93.464;0.680;N
94.144;0.688;N
94.832;0.672;N
95.504;0.672;N
96.176;0.680;N
96.856;0.680;N
97.536;0.672;N
98.208;0.680;N
98.888;0.664;N
99.552;0.672;N
100.224;0.672;N
100.896;0.688;N
101.584;0.672;N
102.256;0.688;N
102.944;0.696;N
103.640;0.680;N
104.320;0.696;N
105.016;0.704;N
105.720;0.712;N
106.432;0.744;N
107.176;0.760;N
107.936;0.792;N
108.728;0.768;N
109.496;0.752;N
110.248;0.760;N
111.008;0.768;N
111.776;0.776;N
112.552;0.784;N
113.336;0.792;N
114.128;0.776;N
114.904;0.768;N
115.672;0.760;N
116.432;0.776;N
117.208;0.784;N
117.992;0.776;N
118.768;0.776;N
119.544;0.768;N
120.312;0.744;N
121.056;0.728;N
121.784;0.720;N
122.504;0.728;N
123.232;0.728;N
123.960;0.728;N
124.688;0.728;N
125.416;0.728;N
126.144;0.744;N
126.888;0.752;N
127.640;0.784;N
128.424;0.776;N
129.200;0.760;N
129.960;0.752;N
130.712;0.744;N
131.456;0.744;N
132.200;0.728;N
132.928;0.712;N
133.640;0.704;N
134.344;0.688;N
135.032;0.696;N
135.728;0.704;N
136.432;0.712;N
137.144;0.712;N
137.856;0.736;N
138.592;0.752;N
139.344;0.792;N
140.136;0.816;N
140.952;0.992;N
141.944;0.904;N
142.848;0.872;N
143.720;0.776;N
144.496;0.752;N
145.248;0.728;N
145.976;0.736;N
146.712;0.728;N
147.440;0.736;N
148.176;0.736;N
148.912;0.720;N
149.632;0.704;N
150.336;0.696;N
151.032;0.688;N
151.720;0.696;N
152.416;0.696;N
153.112;0.712;N
153.824;0.720;N
154.544;0.712;N
155.256;0.704;N
155.960;0.704;N
156.664;0.696;N
157.360;0.664;N
158.024;0.672;N
158.696;0.664;N
159.360;0.656;N
160.016;0.656;N
160.672;0.672;N
161.344;0.672;N
162.016;0.680;N
162.696;0.688;N
163.384;0.704;N
164.088;0.728;N
164.816;0.736;N
165.552;0.704;N
166.256;0.704;N
166.960;0.704;N
167.664;0.704;N
168.368;0.712;N
169.080;0.720;N
169.800;0.720;N
170.520;0.720;N
171.240;0.728;N
171.968;0.720;N
172.688;0.704;N
173.392;0.696;N
174.088;0.696;N
174.784;0.688;N
175.472;0.704;N
176.176;0.704;N
176.880;0.704;N
177.584;0.728;N
178.312;0.752;N
179.064;0.768;N
179.832;0.792;N
180.624;0.808;N
181.432;0.808;N
182.240;0.800;N
183.040;0.800;N
183.840;0.800;N
184.640;0.768;N
185.408;0.744;N
186.152;0.752;N
186.904;0.768;N
187.672;0.784;N
188.456;0.792;N
189.248;0.800;N
190.048;0.832;N
190.880;0.864;N
191.744;0.872;N
192.616;0.888;N
193.504;0.856;N
194.360;0.832;N
195.192;0.824;N
196.016;0.840;N
196.856;0.832;N
197.688;0.800;N
198.488;0.768;N
