36.784;0.256;N
37.040;0.352;N
37.392;0.200;N
37.592;0.344;N
37.936;0.200;N
38.136;0.376;N
38.512;0.328;N
38.840;0.272;N
39.112;0.216;N
39.328;0.320;N
39.648;0.304;N
39.952;0.288;N
40.240;0.392;N
40.632;0.208;N
40.840;0.208;N
41.048;0.296;N
41.344;0.232;N
41.576;0.344;N
41.920;0.376;N
42.296;0.200;N
42.496;0.232;N
42.728;0.336;N
43.064;0.216;N
43.280;0.344;N
43.624;0.320;N
43.944;0.280;N
44.224;0.296;N
44.520;0.232;N
44.752;0.336;N
45.088;0.272;N
45.360;0.216;N
45.576;0.328;N
45.904;0.312;N
46.216;0.280;N
46.496;0.216;N
46.712;0.312;N
47.024;0.368;N
47.392;0.200;N
47.592;0.336;N
47.928;0.232;N
48.160;0.328;N
48.488;0.272;N
48.760;0.208;N
48.968;0.336;N
49.304;0.320;N
49.624;0.280;N
49.904;0.216;N
50.120;0.320;N
50.440;0.296;N
50.736;0.208;N
50.944;0.648;N
51.592;0.568;N
52.160;0.560;N
52.720;0.560;N
53.280;0.568;N
53.848;0.568;N
54.416;0.576;N
54.992;0.576;N
55.568;0.560;N
56.128;0.592;N
56.720;0.224;N
56.944;0.360;N
57.304;0.536;N
57.840;0.568;N
58.408;0.568;N
58.976;0.576;N
59.552;0.576;N
60.128;0.560;N
60.688;0.560;N
61.248;0.568;N
61.816;0.568;N
62.384;0.576;N
62.960;0.568;N
63.528;0.576;N
64.104;0.576;N
64.680;0.576;N
65.256;0.568;N
65.824;0.560;N
66.384;0.568;N
66.952;0.568;N
67.520;0.576;N
68.096;0.576;N
68.672;0.576;N
69.248;0.576;N
69.824;0.560;N
70.384;0.576;N
70.960;0.568;N
71.528;0.576;N
72.104;0.584;N
72.688;0.584;N
73.272;0.576;N
73.848;0.568;N
74.416;0.568;N
74.984;0.576;N
75.560;0.584;N
76.144;0.584;N
76.728;0.584;N
77.312;0.576;N
77.888;0.576;N
78.464;0.568;N
79.032;0.576;N
79.608;0.576;N
80.184;0.576;N
80.760;0.584;N
81.344;0.576;N
81.920;0.584;N
82.504;0.568;N
83.072;0.568;N
83.640;0.568;N
84.208;0.576;N
84.784;0.584;N
85.368;0.584;N
85.952;0.576;N
86.528;0.576;N
87.104;0.568;N
87.672;0.576;N
88.248;0.568;N
88.816;0.592;N
89.408;0.576;N
89.984;0.568;N
90.552;0.576;N
91.128;0.568;N
91.696;0.568;N
92.264;0.576;N
92.840;0.576;N
93.416;0.584;N
94.000;0.584;N
94.584;0.584;N
95.168;0.568;N
95.736;0.576;N
96.312;0.576;N
96.888;0.584;N
97.472;0.568;N
98.040;0.592;N
98.632;0.584;N
99.216;0.608;N
99.824;0.544;N
100.368;0.592;N
100.960;0.584;N
101.544;0.624;N
102.168;0.544;N
102.712;0.576;N
103.288;0.584;N
103.872;0.608;N
104.480;0.552;N
105.032;0.592;N
105.624;0.624;N
106.248;0.552;N
106.800;0.576;N
107.376;0.576;N
107.952;0.576;N
108.528;0.584;N
109.112;0.584;N
109.696;0.584;N
110.280;0.584;N
110.864;0.584;N
111.448;0.608;N
112.056;0.576;N
112.632;0.544;N
113.176;0.584;N
113.760;0.592;N
114.352;0.584;N
114.936;0.568;N
115.504;0.576;N
116.080;0.568;N
116.648;0.576;N
117.224;0.584;N
117.808;0.584;N
118.392;0.584;N
118.976;0.568;N
119.544;0.576;N
120.120;0.576;N
120.696;0.576;N
121.272;0.584;N
121.856;0.584;N
122.440;0.568;N
123.008;0.576;N
123.584;0.568;N
124.152;0.576;N
124.728;0.584;N
125.312;0.584;N
125.896;0.576;N
126.472;0.568;N
127.040;0.568;N
127.608;0.584;N
128.192;0.584;N
128.776;0.576;N
129.352;0.576;N
129.928;0.568;N
130.496;0.576;N
131.072;0.576;N
131.648;0.576;N
132.224;0.584;N
132.808;0.584;N
133.392;0.576;N
133.968;0.568;N
134.536;0.568;N
135.104;0.576;N
135.680;0.576;N
136.256;0.584;N
136.840;0.584;N
137.424;0.576;N
138.000;0.568;N
138.568;0.568;N
139.136;0.576;N
139.712;0.576;N
140.288;0.584;N
140.872;0.584;N
141.456;0.568;N
142.024;0.568;N
142.592;0.576;N
143.168;0.576;N
143.744;0.584;N
144.328;0.584;N
144.912;0.584;N
145.496;0.568;N
146.064;0.568;N
146.632;0.584;N
147.216;0.576;N
147.792;0.584;N
148.376;0.576;N
148.952;0.568;N
149.520;0.576;N
150.096;0.576;N
150.672;0.584;N
151.256;0.584;N
151.840;0.568;N
152.408;0.568;N
152.976;0.568;N
153.544;0.576;N
154.120;0.576;N
154.696;0.576;N
155.272;0.576;N
155.848;0.576;N
156.424;0.552;N
156.976;0.592;N
157.568;0.584;N
158.152;0.576;N
158.728;0.568;N
159.296;0.568;N
159.864;0.600;N
160.464;0.536;N
161.000;0.576;N
