59.976;0.912;N
60.888;0.744;N
61.632;0.752;N
62.384;0.752;N
63.136;0.752;N
63.888;0.744;N
64.632;0.752;N
65.384;0.744;N
66.128;0.744;N
66.872;0.752;N
67.624;0.744;N
68.368;0.752;N
69.120;0.744;N
69.864;0.744;N
70.608;0.744;N
71.352;0.744;N
72.096;0.736;N
72.832;0.728;N
73.560;0.736;N
74.296;0.728;N
75.024;0.720;N
75.744;0.728;N
76.472;0.720;N
77.192;0.720;N
77.912;0.720;N
78.632;0.720;N
79.352;0.712;N
80.064;0.704;N
80.768;0.704;N
81.472;0.704;N
82.176;0.704;N
82.880;0.704;N
83.584;0.696;N
84.280;0.704;N
84.984;0.704;N
85.688;0.704;N
86.392;0.704;N
87.096;0.704;N
87.800;0.712;N
88.512;0.696;N
89.208;0.712;N
89.920;0.704;N
90.624;0.704;N
91.328;0.712;N
92.040;0.712;N
92.752;0.712;N
93.464;0.712;N
94.176;0.720;N
94.896;0.720;N
95.616;0.728;N
96.344;0.728;N
97.072;0.728;N
97.800;0.728;N
98.528;0.736;N
99.264;0.736;N
100.000;0.736;N
100.736;0.736;N
101.472;0.744;N
102.216;0.744;N
102.960;0.736;N
103.696;0.744;N
104.440;0.744;N
105.184;0.736;N
105.920;0.736;N
106.656;0.744;N
107.400;0.728;N
108.128;0.736;N
108.864;0.720;N
109.584;0.728;N
110.312;0.728;N
111.040;0.736;N
111.776;0.736;N
112.512;0.728;N
113.240;0.736;N
113.976;0.744;N
114.720;0.728;N
115.448;0.736;N
116.184;0.728;N
116.912;0.728;N
117.640;0.736;N
118.376;0.736;N
119.112;0.736;N
119.848;0.728;N
120.576;0.736;N
121.312;0.736;N
122.048;0.744;N
122.792;0.744;N
123.536;0.752;N
124.288;0.752;N
125.040;0.744;N
125.784;0.760;N
126.544;0.744;N
127.288;0.752;N
128.040;0.744;N
128.784;0.752;N
129.536;0.744;N
130.280;0.736;N
131.016;0.752;N
131.768;0.752;N
132.520;0.744;N
133.264;0.744;N
134.008;0.760;N
134.768;0.744;N
135.512;0.752;N
136.264;0.760;N
137.024;0.760;N
137.784;0.760;N
138.544;0.752;N
139.296;0.752;N
140.048;0.760;N
140.808;0.752;N
141.560;0.760;N
142.320;0.752;N
143.072;0.752;N
143.824;0.760;N
144.584;0.760;N
145.344;0.768;N
146.112;0.776;N
146.888;0.776;N
147.664;0.776;N
148.440;0.776;N
149.216;0.776;N
149.992;0.768;N
150.760;0.776;N
151.536;0.776;N
152.312;0.768;N
153.080;0.776;N
153.856;0.784;N
154.640;0.768;N
155.408;0.776;N
156.184;0.792;N
156.976;0.784;N
157.760;0.776;N
158.536;0.792;N
159.328;0.784;N
160.112;0.784;N
160.896;0.776;N
